arac_yasi,km,yillik_km,hasar_skoru,motor_hacmi_cc,motor_gucu_hp,guc_hacim_orani,cekis_enc,kimden_galeri,kimden_bayi,agir_hasarli_evet,takasa_uygun_evet,marka_enc,seri_enc,yakit_tipi_enc,vites_tipi_enc,kasa_tipi_enc,renk_enc,arac_durumu_enc,fiyat_log,fiyat
9.0,77000.0,8555.555555555555,7,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.270785106659046,580000.0
13.0,112000.0,8615.384615384615,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.270785106659046,580000.0
11.0,62000.0,5636.363636363636,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.76421831620775,950000.0
17.0,69000.0,4058.823529411765,0,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,7,3,13.304686600863562,600000.0
11.0,210000.0,19090.909090909092,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,0,4,18,3,13.140205260167273,509000.0
9.0,33000.0,3666.6666666666665,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,13,3,13.800397935382136,985000.0
5.0,89000.0,17800.0,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,4,2,4,2,3,13.910821646859095,1100000.0
11.0,74700.0,6790.909090909091,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.547632419997361,765000.0
6.0,30000.0,5000.0,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,2,3,13.901689171636098,1090000.0
16.0,107000.0,6687.5,8,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,12,3,12.873904582205107,390000.0
3.0,27000.0,9000.0,8,1200.0,100.0,0.08333333333333333,0,1,0,1,0,22,523,0,1,4,6,3,13.758941264676379,945000.0
13.0,143000.0,11000.0,4,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.296318365198623,595000.0
9.0,70000.0,7777.777777777777,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.643536480872214,842000.0
1.0,6100.0,6100.0,1,1197.0,79.0,0.06599832915622389,0,0,0,0,0,22,523,0,2,4,2,3,14.04662307257814,1260000.0
7.0,25000.0,3571.4285714285716,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,2,3,13.997832948091215,1200000.0
5.0,37000.0,7400.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,11,3,13.878486296092358,1065000.0
4.0,44500.0,11125.0,0,998.0,67.0,0.06713426853707415,0,1,0,0,0,22,523,0,2,4,11,3,13.90626583447433,1095000.0
8.0,87500.0,10937.5,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,11,3,13.527829818844937,750000.0
17.0,197200.0,11600.0,3,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,4,0,4,17,3,12.983103608918753,435000.0
9.0,33000.0,3666.6666666666665,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,11,3,13.76421831620775,950000.0
3.0,9000.0,3000.0,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,11,3,14.062371417145494,1280000.0
10.0,150000.0,15000.0,4,1300.0,100.0,0.07692307692307693,0,1,0,1,0,22,523,0,1,4,13,3,13.480039220276565,715000.0
10.0,138000.0,13800.0,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.592368256649284,800000.0
13.0,110000.0,8461.538461538461,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.270785106659046,580000.0
1.0,7000.0,7000.0,0,1197.0,79.0,0.06599832915622389,0,0,0,0,0,22,523,0,2,4,2,3,14.070153551531353,1290000.0
12.0,121000.0,10083.333333333334,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.369225017834633,640000.0
3.0,22500.0,7500.0,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,22,523,0,1,4,11,3,13.98525417643287,1185000.0
13.0,33000.0,2538.4615384615386,3,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,5,3,13.680836798801778,874000.0
1.0,6010.0,6010.0,0,1197.0,79.0,0.06599832915622389,0,0,0,0,0,22,523,0,2,4,21,3,14.006131744018864,1210000.0
12.0,88004.0,7333.666666666667,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.60479076121576,810000.0
17.0,165000.0,9705.882352941177,3,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,1,4,11,3,13.235693848424024,560000.0
10.0,60000.0,6000.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,6,3,13.541075028051122,760000.0
11.0,190000.0,17272.727272727272,4,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.329379172803593,615000.0
11.0,36000.0,3272.7272727272725,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,11,3,13.321215875492413,610000.0
17.0,150000.0,8823.529411764706,13,1086.0,66.0,0.06077348066298342,0,0,0,1,0,22,523,4,1,4,5,3,13.038983942375959,460000.0
10.0,121000.0,12100.0,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,11,3,13.361381852676738,635000.0
12.0,105000.0,8750.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,18,3,13.304686600863562,600000.0
11.0,97000.0,8818.181818181818,6,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,11,3,13.546324377048325,764000.0
11.0,100500.0,9136.363636363636,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.437175577097312,685000.0
11.0,85000.0,7727.272727272727,0,1248.0,87.0,0.06971153846153846,0,0,0,0,1,22,523,0,1,4,2,3,13.726680437153236,915000.0
9.0,70000.0,7777.777777777777,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.647093089770562,845000.0
9.0,70500.0,7833.333333333333,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.500801182986649,730000.0
11.0,78000.0,7090.909090909091,3,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.429849547739444,680000.0
13.0,96000.0,7384.615384615385,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,13,3,13.384729180332174,650000.0
10.0,120000.0,12000.0,2,998.0,65.0,0.06513026052104208,0,0,0,0,1,22,523,0,0,4,2,3,13.493928313146206,725000.0
17.0,160000.0,9411.764705882353,0,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,4,0,4,6,3,12.765691290604371,350000.0
12.0,65250.0,5437.5,0,998.0,65.0,0.06513026052104208,0,0,0,0,1,22,523,0,0,4,6,3,13.480039220276565,715000.0
3.0,34500.0,11500.0,0,998.0,67.0,0.06713426853707415,0,0,0,0,0,22,523,0,2,4,2,3,13.901689171636098,1090000.0
10.0,35000.0,3500.0,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,2,3,13.790193775620484,975000.0
17.0,84914.0,4994.941176470588,14,1086.0,66.0,0.06077348066298342,0,0,0,1,1,22,523,4,1,4,18,3,13.132315688453556,505000.0
17.0,178000.0,10470.588235294117,3,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,12,3,12.923914877701906,410000.0
12.0,233000.0,19416.666666666668,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.270785106659046,580000.0
10.0,65000.0,6500.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,23,3,13.45883704259595,700000.0
3.0,32000.0,10666.666666666666,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,21,3,13.897091466615258,1085000.0
11.0,104000.0,9454.545454545454,1,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,18,3,13.745625502885591,932500.0
3.0,8500.0,2833.3333333333335,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,11,3,13.997832948091215,1200000.0
8.0,56000.0,7000.0,5,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,11,3,13.642348128015021,841000.0
10.0,164000.0,16400.0,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,11,3,13.681980308196241,875000.0
10.0,151000.0,15100.0,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,4,0,4,18,3,13.437175577097312,685000.0
17.0,245000.0,14411.764705882353,2,1086.0,66.0,0.06077348066298342,0,0,0,0,1,22,523,4,0,4,6,3,12.936036208848487,415000.0
11.0,189000.0,17181.81818181818,2,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,0,4,2,3,13.190023895035274,535000.0
10.0,75000.0,7500.0,6,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.617060838751888,820000.0
18.0,188000.0,10444.444444444445,7,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,6,3,12.73670383776449,340000.0
16.0,130712.0,8169.5,0,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,18,3,13.235693848424024,560000.0
17.0,99700.0,5864.705882352941,7,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,1,4,18,3,13.3374763699232,620000.0
7.0,49456.0,7065.142857142857,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.790193775620484,975000.0
10.0,75000.0,7500.0,14,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,6,3,13.652992804936396,850000.0
13.0,230000.0,17692.30769230769,4,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.112315061750808,495000.0
2.0,6001.0,3000.5,0,1197.0,79.0,0.06599832915622389,0,0,0,0,0,22,523,0,2,4,2,3,13.959611767738522,1155000.0
17.0,65000.0,3823.529411764706,7,1086.0,66.0,0.06077348066298342,0,0,0,0,1,22,523,0,0,4,18,3,13.017005083966255,450000.0
13.0,80000.0,6153.846153846154,6,998.0,65.0,0.06513026052104208,0,0,0,1,1,22,523,0,0,4,2,3,13.091906231773164,485000.0
10.0,148000.0,14800.0,0,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,4,0,4,18,3,13.437175577097312,685000.0
18.0,150600.0,8366.666666666666,10,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,0,4,18,3,13.664688831019712,860000.0
13.0,179000.0,13769.23076923077,1,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,11,3,13.163507240119458,521000.0
16.0,98350.0,6146.875,17,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,1,4,13,3,13.1421679654829,510000.0
16.0,98000.0,6125.0,0,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,1,4,6,3,13.541075028051122,760000.0
13.0,99000.0,7615.384615384615,1,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.399996629152975,660000.0
17.0,166000.0,9764.70588235294,4,1086.0,66.0,0.06077348066298342,0,0,0,0,1,22,523,4,0,4,11,3,13.017005083966255,450000.0
17.0,175000.0,10294.117647058823,1,1086.0,66.0,0.06077348066298342,0,0,0,0,1,22,523,0,0,4,13,3,13.353476685668044,630000.0
4.0,38000.0,9500.0,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,11,3,13.864301674514206,1050000.0
11.0,116000.0,10545.454545454546,5,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,1,4,20,3,13.652992804936396,850000.0
5.0,34000.0,6800.0,0,1197.0,84.0,0.07017543859649122,0,0,0,0,0,22,523,0,2,4,11,3,13.864301674514206,1050000.0
16.0,158150.0,9884.375,10,1086.0,66.0,0.06077348066298342,0,1,0,0,1,22,523,0,1,4,11,3,13.304269848061951,599750.0
12.0,187000.0,15583.333333333334,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,20,3,13.161586013632684,520000.0
6.0,44000.0,7333.333333333333,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,11,3,13.936843728870999,1129000.0
1.0,6001.0,6001.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,13,3,14.085538458535822,1310000.0
11.0,121000.0,11000.0,5,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.596111238258136,803000.0
20.0,220000.0,11000.0,0,1493.0,88.0,0.058941728064300064,0,1,0,0,1,22,252,1,0,4,6,3,13.060490101343552,470000.0
21.0,309000.0,14714.285714285714,1,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,13,3,12.487488878546145,265000.0
16.0,248000.0,15500.0,6,1493.0,110.0,0.07367716008037509,0,0,0,0,0,22,252,1,0,4,6,3,12.807655372286902,365000.0
21.0,248000.0,11809.52380952381,10,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,6,3,12.676079399771027,320000.0
18.0,234000.0,13000.0,9,1493.0,110.0,0.07367716008037509,0,0,0,0,0,22,252,1,0,4,13,3,12.983103608918753,435000.0
21.0,270000.0,12857.142857142857,14,1499.0,105.0,0.07179487179487179,0,0,0,1,0,22,252,1,0,4,18,3,12.206077645517674,200000.0
21.0,227000.0,10809.52380952381,0,1493.0,82.0,0.05492297387809779,0,0,0,0,1,22,252,1,0,4,13,3,12.765691290604371,350000.0
18.0,280000.0,15555.555555555555,4,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,18,3,12.923914877701906,410000.0
20.0,176000.0,8800.0,12,1493.0,88.0,0.058941728064300064,0,0,0,0,1,22,252,1,0,4,6,3,12.834683971615659,375000.0
19.0,262000.0,13789.473684210527,7,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,2,3,12.948012371209098,420000.0
22.0,308000.0,14000.0,2,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,11,3,12.54254845357358,280000.0
20.0,201000.0,10050.0,7,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,18,3,12.886643575525625,395000.0
21.0,254770.0,12131.904761904761,2,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,13,3,12.54254845357358,280000.0
18.0,257000.0,14277.777777777777,0,1493.0,82.0,0.05492297387809779,0,0,0,0,1,22,252,1,0,4,6,3,12.834683971615659,375000.0
18.0,209000.0,11611.111111111111,2,1493.0,88.0,0.058941728064300064,0,0,0,0,1,22,252,1,0,4,2,3,13.017005083966255,450000.0
15.0,175500.0,11700.0,5,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,6,3,13.081543466215237,480000.0
21.0,290000.0,13809.52380952381,1,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,6,3,12.765691290604371,350000.0
19.0,360000.0,18947.36842105263,0,1499.0,105.0,0.07179487179487179,0,0,0,0,0,22,252,1,0,4,6,3,12.75130259456002,345000.0
15.0,134000.0,8933.333333333334,1,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,6,3,13.279368835614243,585000.0
21.0,265000.0,12619.047619047618,6,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,2,3,12.821260987319457,370000.0
20.0,271500.0,13575.0,16,1493.0,88.0,0.058941728064300064,0,0,0,0,1,22,252,1,0,4,11,3,12.834683971615659,375000.0
22.0,310000.0,14090.90909090909,0,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,19,3,12.628070334272698,305000.0
20.0,292000.0,14600.0,6,1493.0,110.0,0.07367716008037509,0,0,0,0,0,22,252,1,0,4,13,3,12.73670383776449,340000.0
22.0,260000.0,11818.181818181818,4,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,8,3,12.682309930111785,322000.0
20.0,275100.0,13755.0,0,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,7,3,12.971542813248437,430000.0
19.0,290000.0,15263.157894736842,0,1493.0,88.0,0.058941728064300064,0,0,0,0,1,22,252,1,0,4,18,3,12.75130259456002,345000.0
19.0,290000.0,15263.157894736842,6,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,2,3,12.765691290604371,350000.0
20.0,257000.0,12850.0,0,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,11,3,12.861001210669146,385000.0
16.0,186230.0,11639.375,16,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,6,3,12.886643575525625,395000.0
22.0,282000.0,12818.181818181818,12,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,14,3,12.611541086966115,300000.0
20.0,222000.0,11100.0,12,1493.0,110.0,0.07367716008037509,0,0,0,0,1,22,252,1,0,4,11,3,12.923914877701906,410000.0
15.0,203000.0,13533.333333333334,7,1493.0,88.0,0.058941728064300064,0,0,0,0,0,22,252,1,0,4,14,3,13.038983942375959,460000.0
21.0,230000.0,10952.380952380952,5,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,7,3,12.691583538230217,325000.0
20.0,312000.0,15600.0,4,1493.0,82.0,0.05492297387809779,0,0,0,0,0,22,252,1,0,4,2,3,12.644330802262578,310000.0
12.0,133250.0,11104.166666666666,10,998.0,65.0,0.06513026052104208,0,0,0,0,1,22,523,0,1,4,13,3,13.527829818844937,750000.0
11.0,75000.0,6818.181818181818,9,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,11,3,13.51440681653079,740000.0
16.0,99000.0,6187.5,7,1086.0,66.0,0.06077348066298342,0,1,0,0,1,22,523,0,1,4,1,3,13.39239204133378,655000.0
3.0,27000.0,9000.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,13,3,13.98525417643287,1185000.0
12.0,282000.0,23500.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,0,4,2,3,13.1421679654829,510000.0
9.0,210000.0,23333.333333333332,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,0,4,2,3,13.399996629152975,660000.0
3.0,15090.0,5030.0,0,1499.0,105.0,0.07179487179487179,0,1,0,0,0,22,523,0,1,4,11,3,14.062371417145494,1280000.0
3.0,55000.0,18333.333333333332,4,1200.0,75.0,0.0625,0,1,0,0,1,22,523,0,1,4,11,3,13.785052381406869,970000.0
6.0,13000.0,2166.6666666666665,1,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,6,3,13.906174506186517,1094900.0
8.0,95000.0,11875.0,1,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,1,4,11,3,13.784020922864116,969000.0
13.0,175000.0,13461.538461538461,0,998.0,65.0,0.06513026052104208,0,1,0,1,1,22,523,0,0,4,2,3,13.014780393893403,449000.0
1.0,6001.0,6001.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,13,3,14.096923772119156,1325000.0
11.0,110000.0,10000.0,7,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.418015107599418,672000.0
11.0,106000.0,9636.363636363636,8,998.0,65.0,0.06513026052104208,0,0,0,0,1,22,523,0,1,4,2,3,13.603555432133808,809000.0
2.0,6001.0,3000.5,0,1197.0,84.0,0.07017543859649122,0,0,0,0,1,22,523,0,2,4,14,3,13.946539697563276,1140000.0
12.0,216000.0,18000.0,0,1200.0,75.0,0.0625,0,1,0,0,1,22,523,4,0,4,2,3,13.208542908506082,545000.0
6.0,23000.0,3833.3333333333335,1,1200.0,100.0,0.08333333333333333,0,1,0,1,1,22,523,0,1,4,13,3,13.681980308196241,875000.0
3.0,34000.0,11333.333333333334,0,1200.0,100.0,0.08333333333333333,0,1,0,0,0,22,523,0,1,4,6,3,13.927946880948712,1119000.0
3.0,33000.0,11000.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,11,3,13.976779556623864,1175000.0
13.0,148000.0,11384.615384615385,3,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,2,3,13.588611212476708,797000.0
5.0,47000.0,9400.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,13,3,13.878486296092358,1065000.0
10.0,95000.0,9500.0,0,1300.0,100.0,0.07692307692307693,0,1,0,0,1,22,523,0,1,4,11,3,13.726680437153236,915000.0
13.0,83000.0,6384.615384615385,8,998.0,65.0,0.06513026052104208,0,1,0,1,0,22,523,0,1,4,18,3,13.321215875492413,610000.0
12.0,46000.0,3833.3333333333335,2,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,2,3,13.715691327653829,905000.0
12.0,167000.0,13916.666666666666,4,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,1,4,11,3,13.538439983884853,758000.0
5.0,59000.0,11800.0,0,998.0,67.0,0.06713426853707415,0,1,0,0,1,22,523,0,2,4,11,3,13.790193775620484,975000.0
12.0,94500.0,7875.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,4,0,4,5,3,13.45883704259595,700000.0
11.0,52000.0,4727.272727272727,2,1248.0,87.0,0.06971153846153846,0,0,0,0,0,22,523,0,1,4,2,3,13.800397935382136,985000.0
16.0,129000.0,8062.5,6,1086.0,66.0,0.06077348066298342,0,0,0,0,0,22,523,0,1,4,6,3,13.321215875492413,610000.0
10.0,25000.0,2500.0,6,1200.0,75.0,0.0625,0,1,0,0,1,22,523,0,1,4,2,3,13.697853639354802,889000.0
10.0,104000.0,10400.0,5,1300.0,100.0,0.07692307692307693,0,1,0,0,1,22,523,0,1,4,11,3,13.708761300673242,898750.0
3.0,36000.0,12000.0,6,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,21,3,13.909912143303451,1099000.0
11.0,88000.0,8000.0,0,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,11,3,13.721200977393528,910000.0
8.0,133000.0,16625.0,1,1300.0,100.0,0.07692307692307693,0,1,0,0,1,22,523,0,1,4,18,3,13.762901661709867,948750.0
17.0,95000.0,5588.235294117647,5,1086.0,66.0,0.06077348066298342,0,1,0,0,0,22,523,4,1,4,2,3,13.451668563394815,695000.0
11.0,165000.0,15000.0,3,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,4,1,4,11,3,13.635188201437066,835000.0
12.0,68000.0,5666.666666666667,0,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,2,3,13.726680437153236,915000.0
9.0,89012.0,9890.222222222223,5,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.42246945133505,675000.0
3.0,20350.0,6783.333333333333,4,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,2,3,13.946539697563276,1140000.0
11.0,91500.0,8318.181818181818,2,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,2,3,13.70903942580019,899000.0
9.0,109000.0,12111.111111111111,5,1300.0,100.0,0.07692307692307693,0,1,0,0,1,22,523,0,1,4,11,3,13.663525365110068,859000.0
9.0,47000.0,5222.222222222223,0,1200.0,75.0,0.0625,0,1,0,0,1,22,523,0,1,4,2,3,13.758941264676379,945000.0
11.0,139865.0,12715.0,0,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,4,1,4,2,3,13.652992804936396,850000.0
9.0,169950.0,18883.333333333332,0,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.38318953651709,649000.0
18.0,131000.0,7277.777777777777,5,1086.0,66.0,0.06077348066298342,0,1,0,0,1,22,523,0,1,4,13,3,13.296318365198623,595000.0
4.0,34000.0,8500.0,0,1197.0,84.0,0.07017543859649122,0,1,0,0,1,22,523,0,2,4,11,3,13.928840136128022,1120000.0
11.0,36500.0,3318.181818181818,1,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,1,4,2,3,13.715691327653829,905000.0
11.0,280000.0,25454.545454545456,3,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.25339339419516,570000.0
11.0,86500.0,7863.636363636364,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,2,3,13.429849547739444,680000.0
6.0,27369.0,4561.5,0,1499.0,105.0,0.07179487179487179,0,1,0,0,0,22,523,0,1,4,6,3,13.946539697563276,1140000.0
5.0,68000.0,13600.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,13,3,13.910821646859095,1100000.0
10.0,146000.0,14600.0,2,1300.0,100.0,0.07692307692307693,0,1,0,0,1,22,523,4,1,4,11,3,13.681866016081473,874900.0
9.0,67000.0,7444.444444444444,3,1200.0,75.0,0.0625,0,1,0,0,0,22,523,0,1,4,2,3,13.726680437153236,915000.0
12.0,119000.0,9916.666666666666,5,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,1,4,11,3,13.573440270649085,785000.0
17.0,116000.0,6823.529411764706,6,1086.0,66.0,0.06077348066298342,0,1,0,0,1,22,523,0,0,4,6,3,13.038983942375959,460000.0
1.0,6129.0,6129.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,11,3,14.021712202217492,1229000.0
12.0,51000.0,4250.0,0,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,2,3,13.784020922864116,969000.0
10.0,65000.0,6500.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,20,3,13.45883704259595,700000.0
11.0,57000.0,5181.818181818182,0,1248.0,87.0,0.06971153846153846,0,1,0,1,1,22,523,0,1,4,2,3,13.73755009757506,925000.0
4.0,34000.0,8500.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,11,3,13.928840136128022,1120000.0
12.0,74000.0,6166.666666666667,8,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,1,4,11,3,13.527829818844937,750000.0
9.0,69000.0,7666.666666666667,5,1200.0,75.0,0.0625,0,1,0,0,1,22,523,0,1,4,11,3,13.70903942580019,899000.0
5.0,67000.0,13400.0,3,1200.0,100.0,0.08333333333333333,0,1,0,0,0,22,523,0,1,4,13,3,13.887832149776026,1075000.0
6.0,29600.0,4933.333333333333,0,1200.0,100.0,0.08333333333333333,0,1,0,0,0,22,523,0,1,4,13,3,13.88223512546044,1069000.0
6.0,57000.0,9500.0,0,1200.0,100.0,0.08333333333333333,0,1,0,0,1,22,523,0,1,4,2,3,13.878486296092358,1065000.0
16.0,116000.0,7250.0,9,1086.0,66.0,0.06077348066298342,0,1,0,0,1,22,523,4,1,4,13,3,13.352682721027628,629500.0
11.0,156000.0,14181.818181818182,0,1248.0,87.0,0.06971153846153846,0,1,0,0,1,22,523,0,1,4,6,3,13.641158361294979,840000.0
16.0,121000.0,7562.5,2,1086.0,66.0,0.06077348066298342,0,1,0,0,0,22,523,0,1,4,13,3,13.38318953651709,649000.0
10.0,89000.0,8900.0,2,998.0,65.0,0.06513026052104208,0,1,0,0,1,22,523,0,0,4,2,3,13.39239204133378,655000.0
12.0,180000.0,15000.0,0,998.0,65.0,0.06513026052104208,0,0,0,0,0,22,523,0,0,4,11,3,13.321215875492413,610000.0
